COUNTRY,YEAR,DEBT_TOTAL,DEBT_RATIO,NOMINAL_GDP,NOMINAL_GDP_GROWTH,REAL_GDP,REAL_GDP_GROWTH,POTENTIAL_GDP,POTENTIAL_GDP_GROWTH,GDP_DEFLATOR_PCH,EA_GDP_DEFLATOR_PCH,PRIMARY_BALANCE,STRUCTURAL_PRIMARY_BALANCE,FISCAL_BALANCE,STOCK_FLOW,PRIMARY_EXPENDITURE_SHARE,PENSION_BALANCE,PROPERTY_INCOME,AGEING_COST,IMPLICIT_INTEREST_RATE,INTEREST_RATE_ST,INTEREST_RATE_LT,EXR_EUR,EXR_USD,ESM_REPAYMENT,BOND_REPAYMENT,DEBT_ST_SHARE,DEBT_LT_MATURING_SHARE,DEBT_LT_MATURING_AVG_SHARE,DEBT_DOMESTIC_SHARE,DEBT_EUR_SHARE,FWD_RATE_3M10Y,FWD_RATE_10Y10Y,FWD_INFL_5Y5Y,BUDGET_BALANCE_ELASTICITY
LVA,2023,17.58,43.5744,40.34805,5.110848458781669,28.73931,-0.2825395878107262,28.98713288196039,1.9068076674991552,5.408669666047983,5.975178673606574,-1.5830506,-1.2599,-2.2135643,0.65,40.3264366,,0.0,16.682420951851004,1.5861611,3.7533565063371035,3.828333333333333,1.0,1.081268627,,0.25,,,,,,,,,
LVA,2024,19.05,44.5308,42.76955,6.001529194099842,29.2293164885424,1.7050043600295162,29.55006243014855,1.9419980254014257,4.224494267745249,3.0885606759257334,-1.7727595,-1.3625,-2.8062051,0.264,42.1599523,,0.0,16.177315367784978,2.5140156,4.032221696239171,3.418,1.0,1.071481699,,1.54,,,,,,,,,
LVA,2025,20.83,46.305,44.97785,5.1632528282387735,30.0013673284072,2.641357830476254,30.1803873587082,2.1330747779285897,2.456997018234519,2.1086455792519887,-1.7536102,-1.5294,-2.9132033,0.471,42.7489625,,0.0,16.082703140188872,2.7384773,,,1.0,1.06627,,1.5000010000000001,,,,,,,,,
LVA,2026,,,,,30.4289243200339,1.4251250182916175,30.54973155828547,1.2237887976301876,,,,,,,,,0.0,16.138959051154558,,,,,,,2.04,,,,,,,,,
LVA,2027,,,,,30.77293804619949,1.1305484299985347,30.83390353657806,0.9301946819088247,,,,,,,,,0.0,16.18514828795985,,,,,,,1.13,,,,,,,,,
LVA,2028,,,,,31.12409148078543,1.141111173911158,31.12409148078543,0.9411326848808521,,,,,,,,,0.0,16.185615456429773,,,,,,,1.82175,,,,,,,,,
LVA,2029,,,,,,,,1.009151635627852,,,,,,,,,0.0,16.1818583170506,,,,,,,0.8500000000000001,,,,,,,,,
LVA,2030,,,,,,,,1.111898825406482,,,,,,,,,0.0,16.183463528386945,,,,,,,0.6,,,,,,,,,
LVA,2031,,,,,,,,1.2297427136998496,,,,,,,,,0.0,16.18902695042459,,,,,,,1.3905,,,,,,,,,
LVA,2032,,,,,,,,1.3430517599910607,,,,,,,,,0.0,16.184150397378215,,,,,,,0.0,,,,,,,,,
LVA,2033,,,,,,,,1.4321944237632231,,,,,,,,,0.0,16.167777437217346,,,,,,,0.75,,,,,,,,,
LVA,2034,,,,,,,,1.4775391644994422,,,,,,,,,0.0,16.137103126454868,,,,,,,0.0,,,,,,,,,
LVA,2035,,,,,,,,1.4759667236432668,,,,,,,,,0.0,16.09712988385646,,,,,,,0.0,,,,,,,,,
LVA,2036,,,,,,,,1.4790974159373076,,,,,,,,,0.0,16.038174872603076,,,,,,,0.85,,,,,,,,,
LVA,2037,,,,,,,,1.4863032057989232,,,,,,,,,0.0,15.963580105113337,,,,,,,0.0,,,,,,,,,
LVA,2038,,,,,,,,1.4228976607127009,,,,,,,,,0.0,15.88838042561333,,,,,,,0.0,,,,,,,,,
LVA,2039,,,,,,,,1.3146416990865606,,,,,,,,,0.0,15.818705414561187,,,,,,,0.0,,,,,,,,,
LVA,2040,,,,,,,,1.2121258905461545,,,,,,,,,0.0,15.75067289474478,,,,,,,0.0,,,,,,,,,
LVA,2041,,,,,,,,1.134185254060927,,,,,,,,,0.0,15.696669786612539,,,,,,,0.0,,,,,,,,,
LVA,2042,,,,,,,,1.0372887462078806,,,,,,,,,0.0,15.650565471861851,,,,,,,0.0,,,,,,,,,
LVA,2043,,,,,,,,0.9847821124208371,,,,,,,,,0.0,15.613171984506248,,,,,,,0.0,,,,,,,,,
LVA,2044,,,,,,,,0.9226436892544667,,,,,,,,,0.0,15.59484988610722,,,,,,,0.0,,,,,,,,,
LVA,2045,,,,,,,,0.8451432506338925,,,,,,,,,0.0,15.595935839586183,,,,,,,0.0,,,,,,,,,
LVA,2046,,,,,,,,0.7606833854965891,,,,,,,,,0.0,15.606674756826122,,,,,,,0.0,,,,,,,,,
LVA,2047,,,,,,,,0.6687649008280458,,,,,,,,,0.0,15.640273520916583,,,,,,,1.0,,,,,,,,,
LVA,2048,,,,,,,,0.5871074992435137,,,,,,,,,0.0,15.693306171464018,,,,,,,0.0,,,,,,,,,
LVA,2049,,,,,,,,0.4870384050617247,,,,,,,,,0.0,15.757212458517335,,,,,,,1.0,,,,,,,,,
LVA,2050,,,,,,,,0.4280008091311771,,,,,,,,,0.0,15.829459576648505,,,,,,,0.0,,,,,,,,,
LVA,2051,,,,,,,,0.35077685004409975,,,,,,,,,0.0,15.917697423479948,,,,,,,0.0,,,,,,,,,
LVA,2052,,,,,,,,0.31198219806421923,,,,,,,,,0.0,16.0090265758288,,,,,,,0.0,,,,,,,,,
LVA,2053,,,,,,,,0.26998800958960745,,,,,,,,,0.0,16.105602043720793,,,,,,,0.0,,,,,,,,,
LVA,2054,,,,,,,,0.3087172245919745,,,,,,,,,0.0,16.190080864603207,,,,,,,0.0,,,,,,,,,
LVA,2055,,,,,,,,0.35164629059915997,,,,,,,,,0.0,16.265030500118055,,,,,,,0.0,,,,,,,,,
LVA,2056,,,,,,,,0.4445233880131074,,,,,,,,,0.0,16.29798656561134,,,,,,,0.0,,,,,,,,,
LVA,2057,,,,,,,,0.5670790894323003,,,,,,,,,0.0,16.303925660343765,,,,,,,0.0,,,,,,,,,
LVA,2058,,,,,,,,0.6896977506459214,,,,,,,,,0.0,16.284434676302418,,,,,,,0.0,,,,,,,,,
LVA,2059,,,,,,,,0.8327295478161199,,,,,,,,,0.0,16.23787198385174,,,,,,,0.0,,,,,,,,,
LVA,2060,,,,,,,,0.9474772723501093,,,,,,,,,0.0,16.15655688653635,,,,,,,0.0,,,,,,,,,
LVA,2061,,,,,,,,1.049263719096317,,,,,,,,,0.0,16.056991731676494,,,,,,,0.0,,,,,,,,,
LVA,2062,,,,,,,,1.1143642881540319,,,,,,,,,0.0,15.944908819618364,,,,,,,0.0,,,,,,,,,
LVA,2063,,,,,,,,1.1433887286184903,,,,,,,,,0.0,15.83053713853738,,,,,,,0.0,,,,,,,,,
LVA,2064,,,,,,,,1.1419000214978796,,,,,,,,,0.0,15.720371601694248,,,,,,,0.0,,,,,,,,,
LVA,2065,,,,,,,,1.128487041603827,,,,,,,,,0.0,15.616283295613092,,,,,,,0.0,,,,,,,,,
LVA,2066,,,,,,,,1.127995023619154,,,,,,,,,0.0,15.51008599737418,,,,,,,0.0,,,,,,,,,
LVA,2067,,,,,,,,1.1093025441878077,,,,,,,,,0.0,15.407730712429169,,,,,,,0.0,,,,,,,,,
LVA,2068,,,,,,,,1.0642339050821108,,,,,,,,,0.0,15.307989545039161,,,,,,,0.0,,,,,,,,,
LVA,2069,,,,,,,,1.001113209890294,,,,,,,,,0.0,15.221682574694482,,,,,,,0.0,,,,,,,,,
LVA,2070,,,,,,,,0.9091758744065419,,,,,,,,,0.0,15.1484994738504,,,,,,,0.0,,,,,,,,,
MLT,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.04905196497319369,0.026262167201440156,0.026262167201440156,0.0,1.0,1.6694674141648176,4.017924090909091,2.3463090909090907,0.479
MLT,2022,,,,,,,,,,,,,,,,,0.0,16.937789040386086,,,,,,,,,,,,,,,,
MLT,2023,9.77,50.3966,19.38187,11.183601025911072,15.5514499999999,5.613926427572924,15.55435585180009,5.10629123752695,5.2736176152087255,5.975178673606574,-3.7999427,-3.791,-4.9035513,-0.182,37.2492411,,0.0,16.704164223783394,2.3767504,3.117244713913195,3.7091666666666665,1.0,1.081268627,,0.1722309,,,,,,,,,
MLT,2024,10.93,52.0272,21.00629,8.381131438813693,16.2625049237794,4.572274120930864,16.31940362433492,4.91854358884487,3.642338184037408,3.0885606759257334,-3.0642495,-2.8972,-4.3425625,0.249,36.5839914,,0.0,16.665516197694277,2.7490946,3.391854181722126,3.4519999999999995,1.0,1.071481699,,0.5461079,,,,,,,,,
MLT,2025,11.82,52.6352,22.45957,6.918308754187441,16.9578933333606,4.276022745821839,17.11400591936334,4.869064540100809,2.5339181769439056,2.1086455792519887,-2.5752793,-2.1383,-3.9077848,0.015,35.979247,,0.0,16.600959927201796,2.7383612,,,1.0,1.06627,,0.3712079,,,,,,,,,
MLT,2026,,,,,17.80553939548167,4.998533989204468,17.91448237405691,4.677317855709551,,,,,,,,,0.0,16.335183554329724,,,,,,,0.6886096,,,,,,,,,
MLT,2027,,,,,18.70075917137424,5.027759934752329,18.75779487025742,4.707434346089534,,,,,,,,,0.0,16.238819019499182,,,,,,,0.7400957,,,,,,,,,
MLT,2028,,,,,19.62903346802655,4.963832153259551,19.62903346802655,4.644674940712634,,,,,,,,,0.0,16.156204445346457,,,,,,,0.8830696,,,,,,,,,
MLT,2029,,,,,,,,4.468322789739686,,,,,,,,,0.0,16.09435874920134,,,,,,,0.5116857,,,,,,,,,
MLT,2030,,,,,,,,4.229048020256542,,,,,,,,,0.0,16.03506401150736,,,,,,,0.5800657,,,,,,,,,
MLT,2031,,,,,,,,3.9594690408211974,,,,,,,,,0.0,15.982546641744863,,,,,,,0.6281914000000001,,,,,,,,,
MLT,2032,,,,,,,,3.6922042599916467,,,,,,,,,0.0,15.940760647143287,,,,,,,0.6935269,,,,,,,,,
MLT,2033,,,,,,,,3.4598720863258836,,,,,,,,,0.0,15.91657031083657,,,,,,,0.5877475999999999,,,,,,,,,
MLT,2034,,,,,,,,3.2950909283819017,,,,,,,,,0.0,15.907863839398223,,,,,,,0.2000757,,,,,,,,,
MLT,2035,,,,,,,,3.201515536272198,,,,,,,,,0.0,15.91476045870343,,,,,,,0.1647391,,,,,,,,,
MLT,2036,,,,,,,,3.098328783592371,,,,,,,,,0.0,15.935982412864107,,,,,,,0.2217331,,,,,,,,,
MLT,2037,,,,,,,,2.9864237880155673,,,,,,,,,0.0,15.966960467640833,,,,,,,0.0859,,,,,,,,,
MLT,2038,,,,,,,,2.8457972811227705,,,,,,,,,0.0,16.00553382534158,,,,,,,0.0916307,,,,,,,,,
MLT,2039,,,,,,,,2.67846747715461,,,,,,,,,0.0,16.059813329344426,,,,,,,0.1591021,,,,,,,,,
MLT,2040,,,,,,,,2.518225426609133,,,,,,,,,0.0,16.132799745429644,,,,,,,0.1622761,,,,,,,,,
MLT,2041,,,,,,,,2.369436535265175,,,,,,,,,0.0,16.22383107738001,,,,,,,0.1536698,,,,,,,,,
MLT,2042,,,,,,,,2.2252288251208214,,,,,,,,,0.0,16.33030969142524,,,,,,,0.0,,,,,,,,,
MLT,2043,,,,,,,,2.105259711915197,,,,,,,,,0.0,16.44824074778337,,,,,,,0.1057523,,,,,,,,,
MLT,2044,,,,,,,,1.9854734649582668,,,,,,,,,0.0,16.584663376901773,,,,,,,0.0,,,,,,,,,
MLT,2045,,,,,,,,1.8738193847295754,,,,,,,,,0.0,16.734059380273383,,,,,,,0.1537,,,,,,,,,
MLT,2046,,,,,,,,1.7492680742897515,,,,,,,,,0.0,16.901526703025652,,,,,,,0.1458,,,,,,,,,
MLT,2047,,,,,,,,1.6313897702754878,,,,,,,,,0.0,17.090764954296638,,,,,,,0.02,,,,,,,,,
MLT,2048,,,,,,,,1.5143678005620247,,,,,,,,,0.0,17.298647391890444,,,,,,,0.0,,,,,,,,,
MLT,2049,,,,,,,,1.4110875807409158,,,,,,,,,0.0,17.525374998823434,,,,,,,0.0,,,,,,,,,
MLT,2050,,,,,,,,1.3027735388195674,,,,,,,,,0.0,17.778247612004904,,,,,,,0.0,,,,,,,,,
MLT,2051,,,,,,,,1.1975483951282333,,,,,,,,,0.0,18.056401293654268,,,,,,,0.2562647,,,,,,,,,
MLT,2052,,,,,,,,1.0953932992520108,,,,,,,,,0.0,18.359116100323664,,,,,,,0.069,,,,,,,,,
MLT,2053,,,,,,,,0.9992453585237182,,,,,,,,,0.0,18.698227792068494,,,,,,,0.0,,,,,,,,,
MLT,2054,,,,,,,,0.9251092677422628,,,,,,,,,0.0,19.063354327231565,,,,,,,0.0,,,,,,,,,
MLT,2055,,,,,,,,0.8626301212021346,,,,,,,,,0.0,19.447561983108663,,,,,,,0.0,,,,,,,,,
MLT,2056,,,,,,,,0.8054762487851141,,,,,,,,,0.0,19.857574282493832,,,,,,,0.0,,,,,,,,,
MLT,2057,,,,,,,,0.7669373443553478,,,,,,,,,0.0,20.285656899089584,,,,,,,0.0,,,,,,,,,
MLT,2058,,,,,,,,0.7402125217662334,,,,,,,,,0.0,20.718096120595803,,,,,,,0.0,,,,,,,,,
MLT,2059,,,,,,,,0.7277094815417708,,,,,,,,,0.0,21.15771355292728,,,,,,,0.0,,,,,,,,,
MLT,2060,,,,,,,,0.719938318399191,,,,,,,,,0.0,21.598449673112384,,,,,,,0.0,,,,,,,,,
MLT,2061,,,,,,,,0.7246508408532546,,,,,,,,,0.0,22.036172243697727,,,,,,,0.0,,,,,,,,,
MLT,2062,,,,,,,,0.7335048107312061,,,,,,,,,0.0,22.471202392970056,,,,,,,0.0,,,,,,,,,
MLT,2063,,,,,,,,0.751519334521084,,,,,,,,,0.0,22.895974234685397,,,,,,,0.0,,,,,,,,,
MLT,2064,,,,,,,,0.7617511024723675,,,,,,,,,0.0,23.311682262910534,,,,,,,0.0,,,,,,,,,
MLT,2065,,,,,,,,0.7766375259914451,,,,,,,,,0.0,23.714405934118318,,,,,,,0.0,,,,,,,,,
MLT,2066,,,,,,,,0.7897271962335313,,,,,,,,,0.0,24.10881199038502,,,,,,,0.0,,,,,,,,,
MLT,2067,,,,,,,,0.8007483256429624,,,,,,,,,0.0,24.487022922132716,,,,,,,0.0,,,,,,,,,
MLT,2068,,,,,,,,0.8087826355130425,,,,,,,,,0.0,24.85963026283775,,,,,,,0.0,,,,,,,,,
MLT,2069,,,,,,,,0.812208718815733,,,,,,,,,0.0,25.22005721755277,,,,,,,0.0,,,,,,,,,
MLT,2070,,,,,,,,0.8115749701317181,,,,,,,,,0.0,25.56822664824481,,,,,,,0.0,,,,,,,,,
NLD,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.06476415324687683,0.038229774432975275,0.038229774432975275,0.0,0.9872785786396778,2.7989413636363634,2.9842868181818187,2.3463090909090907,0.605
NLD,2022,,,,,,,,,,,,,,,,,0.0,19.98533580418211,,,,,,,,,,,,,,,,
NLD,2023,480.7,46.4827,1034.086,7.880348318135022,807.19737,0.09702200840850939,807.3457648167453,2.1249985170796792,7.77578212030039,5.975178673606574,0.2876937,-0.1847,-0.3432016,-3.43,42.8326077,,0.0,19.895649161737126,1.3576167,3.3887565369059787,2.792,1.0,1.081268627,,0.510429384,,,,,,,,,
NLD,2024,508.6,47.0612,1080.777,4.515195061145794,813.335450471384,0.7604187896925296,822.0965452580883,1.8270710127142653,3.7264769131784004,3.0885606759257334,-1.2864385,-0.6417,-1.9866604,6.48,43.9812717,,0.0,19.915407325041055,1.5744324,3.7803771670296245,2.6624,1.0,1.071481699,,35.111143029,,,,,,,,,
NLD,2025,542.8,48.406,1121.323,3.7515602201009024,825.262416209905,1.4664263965880941,835.7824194361059,1.6647526688877035,2.252041512059022,2.1086455792519887,-1.4189022,-0.6574,-2.1464476,10.09,44.323095,,0.0,19.909191321090095,1.6039516,,,1.0,1.06627,,22.046171507,,,,,,,,,
NLD,2026,,,,,840.5164010648342,1.8483799280457403,847.6291464781586,1.417441521448315,,,,,,,,,0.0,19.978910842856486,,,,,,,37.653302873,,,,,,,,,
NLD,2027,,,,,853.5836901520612,1.5546738969843155,857.1801356634415,1.1267886698996366,,,,,,,,,0.0,20.17822121536761,,,,,,,36.290915506000005,,,,,,,,,
NLD,2028,,,,,866.3426864908622,1.4947563415285137,866.3426864908622,1.068917774246958,,,,,,,,,0.0,20.240678718328112,,,,,,,34.396975694,,,,,,,,,
NLD,2029,,,,,,,,1.0390883133126336,,,,,,,,,0.0,20.37346005620648,,,,,,,27.10650534,,,,,,,,,
NLD,2030,,,,,,,,0.9806526555646368,,,,,,,,,0.0,20.527636205740237,,,,,,,23.073625287,,,,,,,,,
NLD,2031,,,,,,,,0.9143880580654429,,,,,,,,,0.0,20.708467660579807,,,,,,,16.375098249,,,,,,,,,
NLD,2032,,,,,,,,0.8610717778775261,,,,,,,,,0.0,20.883159579372695,,,,,,,15.215815,,,,,,,,,
NLD,2033,,,,,,,,0.8414810720633614,,,,,,,,,0.0,21.050572911556856,,,,,,,27.622892999999998,,,,,,,,,
NLD,2034,,,,,,,,0.8763931976854231,,,,,,,,,0.0,21.20615814249186,,,,,,,2.445656003,,,,,,,,,
NLD,2035,,,,,,,,0.9687117067728982,,,,,,,,,0.0,21.300951280459767,,,,,,,1.0,,,,,,,,,
NLD,2036,,,,,,,,1.070057839500834,,,,,,,,,0.0,21.453937810143515,,,,,,,0.8,,,,,,,,,
NLD,2037,,,,,,,,1.1798298805217033,,,,,,,,,0.0,21.615361679774146,,,,,,,17.977427,,,,,,,,,
NLD,2038,,,,,,,,1.28576782538443,,,,,,,,,0.0,21.70917257825075,,,,,,,10.604749012000001,,,,,,,,,
NLD,2039,,,,,,,,1.4476526375006644,,,,,,,,,0.0,21.833483782852287,,,,,,,0.75,,,,,,,,,
NLD,2040,,,,,,,,1.6124211714711247,,,,,,,,,0.0,21.936115871650482,,,,,,,16.44037,,,,,,,,,
NLD,2041,,,,,,,,1.6644220342613467,,,,,,,,,0.0,21.96772395932071,,,,,,,0.65,,,,,,,,,
NLD,2042,,,,,,,,1.7085066388200607,,,,,,,,,0.0,22.02831095492555,,,,,,,20.53991,,,,,,,,,
NLD,2043,,,,,,,,1.7137061466828292,,,,,,,,,0.0,22.082903923018936,,,,,,,0.0,,,,,,,,,
NLD,2044,,,,,,,,1.708100227327757,,,,,,,,,0.0,22.128389072756303,,,,,,,0.0,,,,,,,,,
NLD,2045,,,,,,,,1.7023141815299636,,,,,,,,,0.0,22.13286908230638,,,,,,,0.0,,,,,,,,,
NLD,2046,,,,,,,,1.6897417868218976,,,,,,,,,0.0,22.175714506405505,,,,,,,0.0,,,,,,,,,
NLD,2047,,,,,,,,1.6633434999926426,,,,,,,,,0.0,22.217448630954628,,,,,,,20.510187,,,,,,,,,
NLD,2048,,,,,,,,1.631930690130731,,,,,,,,,0.0,22.257669727850704,,,,,,,0.0,,,,,,,,,
NLD,2049,,,,,,,,1.6081344101431547,,,,,,,,,0.0,22.254910725558354,,,,,,,0.0,,,,,,,,,
NLD,2050,,,,,,,,1.5821379717197903,,,,,,,,,0.0,22.291952535826436,,,,,,,0.0,,,,,,,,,
NLD,2051,,,,,,,,1.5510778050575362,,,,,,,,,0.0,22.32208874720445,,,,,,,0.0,,,,,,,,,
NLD,2052,,,,,,,,1.517821743175085,,,,,,,,,0.0,22.34718486904004,,,,,,,17.799724,,,,,,,,,
NLD,2053,,,,,,,,1.4776765885113763,,,,,,,,,0.0,22.326723083353375,,,,,,,0.0,,,,,,,,,
NLD,2054,,,,,,,,1.439605646181708,,,,,,,,,0.0,22.3574553574539,,,,,,,8.633754,,,,,,,,,
NLD,2055,,,,,,,,1.4057056142824251,,,,,,,,,0.0,22.392076663770318,,,,,,,0.0,,,,,,,,,
NLD,2056,,,,,,,,1.3704139618659772,,,,,,,,,0.0,22.372801122982636,,,,,,,0.0,,,,,,,,,
NLD,2057,,,,,,,,1.3270589185465824,,,,,,,,,0.0,22.40030099805586,,,,,,,0.0,,,,,,,,,
NLD,2058,,,,,,,,1.286262077419352,,,,,,,,,0.0,22.431899105895226,,,,,,,0.0,,,,,,,,,
NLD,2059,,,,,,,,1.2451530166336369,,,,,,,,,0.0,22.471266463411443,,,,,,,0.0,,,,,,,,,
NLD,2060,,,,,,,,1.2078739147603352,,,,,,,,,0.0,22.473559137179553,,,,,,,0.0,,,,,,,,,
NLD,2061,,,,,,,,1.1750588250720448,,,,,,,,,0.0,22.524301360518148,,,,,,,0.0,,,,,,,,,
NLD,2062,,,,,,,,1.1445333093224954,,,,,,,,,0.0,22.575027775284326,,,,,,,0.0,,,,,,,,,
NLD,2063,,,,,,,,1.1210099397297095,,,,,,,,,0.0,22.632543116286026,,,,,,,0.0,,,,,,,,,
NLD,2064,,,,,,,,1.0982023788664317,,,,,,,,,0.0,22.64051313457805,,,,,,,0.0,,,,,,,,,
NLD,2065,,,,,,,,1.0787662551111101,,,,,,,,,0.0,22.711511160947975,,,,,,,0.010227683000000001,,,,,,,,,
NLD,2066,,,,,,,,1.0594522543010305,,,,,,,,,0.0,22.79334374324706,,,,,,,0.0,,,,,,,,,
NLD,2067,,,,,,,,1.040763417264082,,,,,,,,,0.0,22.89229016465026,,,,,,,0.0,,,,,,,,,
NLD,2068,,,,,,,,1.0243355370067655,,,,,,,,,0.0,22.94905954418015,,,,,,,0.0,,,,,,,,,
NLD,2069,,,,,,,,1.013201964183193,,,,,,,,,0.0,23.08075283977876,,,,,,,0.0,,,,,,,,,
NLD,2070,,,,,,,,1.00488589690712,,,,,,,,,0.0,23.235187199512037,,,,,,,0.0,,,,,,,,,
POL,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.015280423086089652,0.10912914999615296,0.0896875083186972,0.7561869215467837,0.2144076095054957,5.718092272727272,5.993974545454546,2.3463090909090907,0.499
POL,2022,,,,,,,,,,,,,,,,,0.0,17.795147104867727,,,,,,,,,,,,,,,,
POL,2023,1691.1,49.5918,3410.137,10.90604976326901,2388.221,0.16054400428118232,2415.072665668704,3.1232565383780386,10.728282173227853,5.975178673606574,-3.0050699,-2.4503,-5.0975078,4.5,44.6544523,,0.0,17.96317398123554,4.7168346,7.550000000000001,5.804166666666667,0.22016898100512855,0.23806181179940444,,19.571735,,,,,,,,,
POL,2024,1965.8,53.6594,3663.473,7.428909747614232,2454.73157302307,2.7849421399053886,2483.784056150771,2.845106545191345,4.518139032919155,3.0885606759257334,-3.1973747,-2.6137,-5.3969597,76.9,47.2464769,,0.0,18.45974213353522,4.7648817,7.550000000000001,5.468,0.23147855611764553,0.2480250365910017,,170.133725293,,,,,,,,,
POL,2025,2277.9,57.7045,3947.479,7.752370496520644,2538.86450506174,3.427378087415822,2554.134177324232,2.8323767116246623,4.181683682477555,2.1086455792519887,-2.1986049,-1.9003,-4.6057448,130.3,46.1381584,,0.0,18.65892437167614,4.8337315,,,0.23161927350298675,0.2469686827580297,,205.241876005,,,,,,,,,
POL,2026,,,,,2600.986718444434,2.4468502851901164,2611.394718109591,2.2418767695809194,,,,,,,,,0.0,18.831610375729408,,,,,,,158.475842835,,,,,,,,,
POL,2027,,,,,2656.091386015642,2.1186062650933035,2661.395026701338,1.9146974697085373,,,,,,,,,0.0,19.008310324165368,,,,,,,174.316229142,,,,,,,,,
POL,2028,,,,,2706.926563809944,1.9139092149445647,2706.926563809944,1.7108146912350852,,,,,,,,,0.0,19.088332405301344,,,,,,,180.584376781,,,,,,,,,
POL,2029,,,,,,,,1.6414444199428897,,,,,,,,,0.0,19.104043920481782,,,,,,,91.79978517,,,,,,,,,
POL,2030,,,,,,,,1.6973509966972622,,,,,,,,,0.0,19.097777797411272,,,,,,,79.54273069499999,,,,,,,,,
POL,2031,,,,,,,,1.8261282637123049,,,,,,,,,0.0,19.059242913436066,,,,,,,43.738878695,,,,,,,,,
POL,2032,,,,,,,,1.9753700632021198,,,,,,,,,0.0,19.01496651019478,,,,,,,69.852083414,,,,,,,,,
POL,2033,,,,,,,,2.0926702373808093,,,,,,,,,0.0,18.979195900814673,,,,,,,73.183994464,,,,,,,,,
POL,2034,,,,,,,,2.125622628462475,,,,,,,,,0.0,18.944541901123326,,,,,,,0.694892436,,,,,,,,,
POL,2035,,,,,,,,2.057877672480957,,,,,,,,,0.0,18.911017557998747,,,,,,,2.738969695,,,,,,,,,
POL,2036,,,,,,,,1.9880433837009641,,,,,,,,,0.0,18.86491795771619,,,,,,,9.663526719,,,,,,,,,
POL,2037,,,,,,,,1.9160177919568118,,,,,,,,,0.0,18.82319216681215,,,,,,,2.71555577,,,,,,,,,
POL,2038,,,,,,,,1.778395699111298,,,,,,,,,0.0,18.79127467754937,,,,,,,0.734525885,,,,,,,,,
POL,2039,,,,,,,,1.6143572786508584,,,,,,,,,0.0,18.776499476854816,,,,,,,0.0,,,,,,,,,
POL,2040,,,,,,,,1.4341486123811857,,,,,,,,,0.0,18.77741531716136,,,,,,,6.549269,,,,,,,,,
POL,2041,,,,,,,,1.318424998068513,,,,,,,,,0.0,18.788542558071306,,,,,,,0.0,,,,,,,,,
POL,2042,,,,,,,,1.18777385805075,,,,,,,,,0.0,18.81393471254507,,,,,,,0.857,,,,,,,,,
POL,2043,,,,,,,,1.1137982176488768,,,,,,,,,0.0,18.859032529188067,,,,,,,5.752099238,,,,,,,,,
POL,2044,,,,,,,,1.065857297820434,,,,,,,,,0.0,18.91694934852607,,,,,,,0.0,,,,,,,,,
POL,2045,,,,,,,,1.0180313781020915,,,,,,,,,0.0,18.987158668050277,,,,,,,1.0,,,,,,,,,
POL,2046,,,,,,,,0.9788429244841228,,,,,,,,,0.0,19.0661164099913,,,,,,,2.300839695,,,,,,,,,
POL,2047,,,,,,,,0.9629247754109826,,,,,,,,,0.0,19.151201601711197,,,,,,,5.603399,,,,,,,,,
POL,2048,,,,,,,,0.9533491806921544,,,,,,,,,0.0,19.242769748212886,,,,,,,0.0,,,,,,,,,
POL,2049,,,,,,,,0.908307385503067,,,,,,,,,0.0,19.34252484076277,,,,,,,2.300839695,,,,,,,,,
POL,2050,,,,,,,,0.8770571575549608,,,,,,,,,0.0,19.44296500933627,,,,,,,0.0,,,,,,,,,
POL,2051,,,,,,,,0.8578069834319593,,,,,,,,,0.0,19.54155651731674,,,,,,,0.0,,,,,,,,,
POL,2052,,,,,,,,0.8458091905130656,,,,,,,,,0.0,19.637047947466513,,,,,,,0.0,,,,,,,,,
POL,2053,,,,,,,,0.8527829146048929,,,,,,,,,0.0,19.72829133093561,,,,,,,10.95325,,,,,,,,,
POL,2054,,,,,,,,0.8679889771311629,,,,,,,,,0.0,19.813843753753172,,,,,,,0.0,,,,,,,,,
POL,2055,,,,,,,,0.8908678941767745,,,,,,,,,0.0,19.892692568164968,,,,,,,2.300839695,,,,,,,,,
POL,2056,,,,,,,,0.9181010170025545,,,,,,,,,0.0,19.961593211493586,,,,,,,0.0,,,,,,,,,
POL,2057,,,,,,,,0.9447678504366686,,,,,,,,,0.0,20.018351655677762,,,,,,,0.0,,,,,,,,,
POL,2058,,,,,,,,0.9782081899224153,,,,,,,,,0.0,20.059884272707244,,,,,,,0.0,,,,,,,,,
POL,2059,,,,,,,,1.0164451931112062,,,,,,,,,0.0,20.082941575361232,,,,,,,0.0,,,,,,,,,
POL,2060,,,,,,,,1.0485695380623243,,,,,,,,,0.0,20.091536207602978,,,,,,,0.0,,,,,,,,,
POL,2061,,,,,,,,1.0736898843744547,,,,,,,,,0.0,20.082335027648714,,,,,,,0.0,,,,,,,,,
POL,2062,,,,,,,,1.0910493430728945,,,,,,,,,0.0,20.061980864111725,,,,,,,0.0,,,,,,,,,
POL,2063,,,,,,,,1.0998637697169786,,,,,,,,,0.0,20.025662864533714,,,,,,,0.0,,,,,,,,,
