COUNTRY,YEAR,DEBT_TOTAL,DEBT_RATIO,NOMINAL_GDP,NOMINAL_GDP_GROWTH,REAL_GDP,REAL_GDP_GROWTH,POTENTIAL_GDP,POTENTIAL_GDP_GROWTH,GDP_DEFLATOR_PCH,EA_GDP_DEFLATOR_PCH,PRIMARY_BALANCE,STRUCTURAL_PRIMARY_BALANCE,FISCAL_BALANCE,STOCK_FLOW,PRIMARY_EXPENDITURE_SHARE,AGEING_COST,PENSION_REVENUE,PENSION_BALANCE,TAX_AND_PROPERTY_INCOME,IMPLICIT_INTEREST_RATE,INTEREST_RATE_ST,INTEREST_RATE_LT,EXR_EUR,EXR_USD,ESM_REPAYMENT,BOND_REPAYMENT,DEBT_ST_SHARE,DEBT_LT_MATURING_SHARE,DEBT_LT_MATURING_AVG_SHARE,DEBT_DOMESTIC_SHARE,DEBT_EUR_SHARE,FWD_RATE_3M10Y,FWD_RATE_10Y10Y,FWD_INFL_5Y5Y,BUDGET_BALANCE_ELASTICITY
HUN,2053,,,,,,,,1.554344909801859,,,,,,,,19.917145784407506,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2054,,,,,,,,1.5146874705768036,,,,,,,,20.01990048044969,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2055,,,,,,,,1.4756111477119946,,,,,,,,20.125084367532132,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2056,,,,,,,,1.445324004292419,,,,,,,,20.239526870271305,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2057,,,,,,,,1.429105473610877,,,,,,,,20.350346854144288,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2058,,,,,,,,1.417541704127444,,,,,,,,20.47782401126025,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2059,,,,,,,,1.4045003742402156,,,,,,,,20.60198857349817,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2060,,,,,,,,1.3954090161487818,,,,,,,,20.71155668378751,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2061,,,,,,,,1.3927907408394695,,,,,,,,20.807576941321386,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2062,,,,,,,,1.3869535102595463,,,,,,,,20.892914694302295,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2063,,,,,,,,1.3724709494461087,,,,,,,,20.963729421525855,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2064,,,,,,,,1.3433145654611431,,,,,,,,21.021737079715997,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2065,,,,,,,,1.302551853669952,,,,,,,,21.06632711838845,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2066,,,,,,,,1.2623013710498094,,,,,,,,21.10077942902368,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2067,,,,,,,,1.2259692904237096,,,,,,,,21.131991277195,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2068,,,,,,,,1.1890433585091968,,,,,,,,21.173156191731035,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2069,,,,,,,,1.1491988749865376,,,,,,,,21.216897011986283,,,-0.2996289,,,,,,,0.0,,,,,,,,,
HUN,2070,,,,,,,,,,,,,,,,21.262991648713292,,,-0.2996289,,,,,,,0.0,,,,,,,,,
IRL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031674050416314555,0.0027940147223700896,0.0027940147223700896,0.0,0.9875178097127777,3.075471428571429,4.068417619047619,2.0914,0.522
IRL,2024,218.2,40.8999,533.4441,4.606768718141607,461.515714274128,1.2213339640870124,466.9043278758789,2.5905203854199144,3.344584139594353,2.932331962638357,4.9479965,2.9072,4.3453655,20.64,22.8495315,11.59788365175508,,,0.0,1.4564535,3.756,2.7175833333333332,1.0,1.082380469,,,,,,,,,,,
IRL,2025,218.9,38.6813,566.5246,6.201305816298253,477.101969776932,3.377188472838477,479.9948032531925,2.803674028224812,2.731860210155168,2.4767093808285567,1.3267194,1.6413,0.7335279,4.92,22.9800828,11.651572774672546,,,0.0,1.5389348,2.781,2.88748,1.0,1.113519535,,0.35,,,,,,,,,
IRL,2026,226.6,38.2716,592.6011,4.6028892655323395,488.836409062355,2.4595243844642845,491.9112621230641,2.4826224761407945,2.0919191253701674,2.0119566334671157,0.6460082,0.9723,0.0516259,7.96,23.3701838,11.82718052179025,,,-0.0042012,1.6073435,,,1.0,1.13468,,10.424371229,,,,,,,,,
IRL,2027,,,,,504.2283419764508,3.1486879104646315,506.3383649162219,2.9328669424829146,,,,,,,,12.010145475809933,,,-0.0084023,,,,,,,6.91831468,,,,,,,,,
IRL,2028,,,,,520.9508301509252,3.316451453110769,522.038554686687,3.1007308271145506,,,,,,,,12.141085330117857,,,-0.0126035,,,,,,,8.503530888,,,,,,,,,
IRL,2029,,,,,539.0735111704838,3.478769966506867,539.0735111704838,3.263160609664295,,,,,,,,12.226984695112343,,,-0.0168047,,,,,,2.0700000000000003,9.399005093,,,,,,,,,
IRL,2030,,,,,,,,3.0238752688017354,,,,,,,,12.335331475447324,,,-0.0210059,,,,,,1.9,15.902138520000001,,,,,,,,,
IRL,2031,,,,,,,,2.7845899279391757,,,,,,,,12.459794352066917,,,-0.025207,,,,,,4.9,14.140372337,,,,,,,,,
IRL,2032,,,,,,,,2.545304587076616,,,,,,,,12.642813768616898,,,-0.0294082,,,,,,2.1938359765,5.60590704,,,,,,,,,
IRL,2033,,,,,,,,2.3060192462140563,,,,,,,,12.721055869267204,,,-0.0336094,,,,,,4.2668328756600005,4.934718348,,,,,,,,,
IRL,2034,,,,,,,,2.066733905351497,,,,,,,,12.846261934653203,,,-0.0378106,,,,,,1.48,4.902815457,,,,,,,,,
IRL,2035,,,,,,,,1.827448564488937,,,,,,,,12.963736267077731,,,-0.0420117,,,,,,,4.816811465,,,,,,,,,
IRL,2036,,,,,,,,1.824548679658116,,,,,,,,13.096485882807205,,,-0.0420117,,,,,,,0.523204056,,,,,,,,,
IRL,2037,,,,,,,,1.8232262086818771,,,,,,,,13.246267286026256,,,-0.0420117,,,,,,,6.81765022,,,,,,,,,
IRL,2038,,,,,,,,1.7845035395647315,,,,,,,,13.310990172395591,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2039,,,,,,,,1.7343683005256276,,,,,,,,13.428372296916676,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2040,,,,,,,,1.6682107943675861,,,,,,,,13.554632979525742,,,-0.0420117,,,,,,,0.510228596,,,,,,,,,
IRL,2041,,,,,,,,1.571108324685656,,,,,,,,13.691052257114979,,,-0.0420117,,,,,,,3.794275817,,,,,,,,,
IRL,2042,,,,,,,,1.4923959845107166,,,,,,,,13.833493731137061,,,-0.0420117,,,,,,1.6,0.044903465000000004,,,,,,,,,
IRL,2043,,,,,,,,1.410923943043481,,,,,,,,14.06687418273602,,,-0.0420117,,,,,,,3.655856952,,,,,,,,,
IRL,2044,,,,,,,,1.3381593730952082,,,,,,,,14.186946177277084,,,-0.0420117,,,,,,,0.083712649,,,,,,,,,
IRL,2045,,,,,,,,1.2808350374862876,,,,,,,,14.375594825350126,,,-0.0420117,,,,,,,9.639536648,,,,,,,,,
IRL,2046,,,,,,,,1.2190957409307441,,,,,,,,14.563150504849823,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2047,,,,,,,,1.1961856361678662,,,,,,,,14.754766589649474,,,-0.0420117,,,,,,,0.05228692,,,,,,,,,
IRL,2048,,,,,,,,1.2073535207946222,,,,,,,,14.99930277021264,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2049,,,,,,,,1.2241643900503947,,,,,,,,15.085650787023651,,,-0.0420117,,,,,,,0.251137947,,,,,,,,,
IRL,2050,,,,,,,,1.247422606591401,,,,,,,,15.222607347111728,,,-0.0420117,,,,,,,7.685892702,,,,,,,,,
IRL,2051,,,,,,,,1.2675736828856459,,,,,,,,15.358849906454651,,,-0.0420117,,,,,,,0.083712649,,,,,,,,,
IRL,2052,,,,,,,,1.2822346132650706,,,,,,,,15.48913614182349,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2053,,,,,,,,1.2923734376330187,,,,,,,,15.614078511664086,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2054,,,,,,,,1.3137284435583179,,,,,,,,15.806425024065426,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2055,,,,,,,,1.340231358410081,,,,,,,,15.831731132715015,,,-0.0420117,,,,,,,2.511379471,,,,,,,,,
IRL,2056,,,,,,,,1.3505671563995014,,,,,,,,15.92300507857373,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2057,,,,,,,,1.3547421063038272,,,,,,,,16.00981487010855,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2058,,,,,,,,1.3643521485999552,,,,,,,,16.101132221678572,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2059,,,,,,,,1.3475224502716678,,,,,,,,16.192997039493694,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2060,,,,,,,,1.3319717051623008,,,,,,,,16.356807714500693,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2061,,,,,,,,1.3022776611310103,,,,,,,,16.328171642738635,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2062,,,,,,,,1.2689624894757292,,,,,,,,16.382045787003996,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2063,,,,,,,,1.2243197232710927,,,,,,,,16.43837629854302,,,-0.0420117,,,,,,,0.083712649,,,,,,,,,
IRL,2064,,,,,,,,1.1756560677782055,,,,,,,,16.514346890724266,,,-0.0420117,,,,,,,0.083712649,,,,,,,,,
IRL,2065,,,,,,,,1.1340912584809406,,,,,,,,16.677942671452453,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2066,,,,,,,,1.0922284916043552,,,,,,,,16.66631032783916,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2067,,,,,,,,1.045409660858435,,,,,,,,16.729164658749244,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2068,,,,,,,,0.9945056003803201,,,,,,,,16.79415540570235,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2069,,,,,,,,0.9434918955580869,,,,,,,,16.85843905830745,,,-0.0420117,,,,,,,0.0,,,,,,,,,
IRL,2070,,,,,,,,,,,,,,,,16.921819813212345,,,-0.0420117,,,,,,,0.0,,,,,,,,,
ITA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12373786749088013,0.09116617932403945,0.10144717387405515,0.9995702606916612,0.0,3.6240123809523817,4.848935714285715,2.0914,0.544
ITA,2024,2966.6,135.3262,2192.182,2.8522231970685707,1934.44680242314,0.7257923184476045,1915.821666995501,1.2673635275187056,2.111089968064661,2.932331962638357,0.4394253,-0.2624,-3.4462017,21.4,46.6765162,27.1437089001737,3.0507243955022005,,0.0,2.9683085,3.17,3.7074166666666666,1.0,1.082380469,,,,,,,,,,,
ITA,2025,3083.3,136.6632,2256.123,2.916774245933973,1947.30083402839,0.6644810076528618,1935.524969072621,1.028451782154649,2.2374511147900566,2.4767093808285567,0.6300152,0.1616,-3.2639342,43.05,47.0632713,27.120266532131737,3.054012484923318,,0.0,2.9613831,2.268,3.6057,1.0,1.113519535,,266.471466,,,,,,,,,
ITA,2026,3201.0,138.1981,2316.223,2.663861855049565,1965.73256676456,0.9465272347283005,1952.912920605573,0.8983584201077699,1.7012200295028812,2.0119566334671157,1.097933,0.6202,-2.8818608,50.93,46.7756585,27.15076346633214,3.081441223504356,,0.0228996,2.9896926,,,1.0,1.13468,,322.768654454,,,,,,,,,
ITA,2027,,,,,1976.064007600425,0.5255771314238045,1967.453941716861,0.7445811309794159,,,,,,,,27.294407220450005,3.1079174964639713,,0.0448464,,,,,,,233.494544935,,,,,,,,,
ITA,2028,,,,,1984.214141798779,0.41244282406880384,1979.881914912138,0.63167797384025,,,,,,,,27.36070574184046,3.1225094044469954,,0.054909200000000005,,,,,,,235.576174635,,,,,,,,,
ITA,2029,,,,,1990.200918082149,0.30172027087471687,1990.200918082149,0.5211928596493554,,,,,,,,27.385126070387127,3.128644142169677,,0.05651490000000001,,,,,,,215.72450504399998,,,,,,,,,
ITA,2030,,,,,,,,0.5607626248673365,,,,,,,,27.562331540356674,3.1629994667316983,,0.0863406,,,,,,,214.94391825,,,,,,,,,
ITA,2031,,,,,,,,0.6003323900853178,,,,,,,,27.722616544305513,3.1919178461120326,,0.1107303,,,,,,,184.9232901,,,,,,,,,
ITA,2032,,,,,,,,0.6399021553032991,,,,,,,,27.942831921482814,3.2304290045857824,,0.144712,,,,,,,100.830178,,,,,,,,,
ITA,2033,,,,,,,,0.6794719205212802,,,,,,,,28.05493278942809,3.2478412383020543,,0.1575947,,,,,,,144.049077411,,,,,,,,,
ITA,2034,,,,,,,,0.7190416857392614,,,,,,,,28.1787092219402,3.2669392841043994,,0.17216350000000002,,,,,,,73.259662651,,,,,,,,,
ITA,2035,,,,,,,,0.7586114509572427,,,,,,,,28.241669414125347,3.274043457103426,,0.1747379,,,,,,,89.01127,,,,,,,,,
ITA,2036,,,,,,,,0.8810311563082962,,,,,,,,28.310573733636105,3.2817293196489037,,0.1747379,,,,,,,45.7825,,,,,,,,,
ITA,2037,,,,,,,,1.012560665675125,,,,,,,,28.27408848415133,3.2690265665084532,,0.1747379,,,,,,,66.798391,,,,,,,,,
ITA,2038,,,,,,,,1.1120025976108325,,,,,,,,28.297693391341614,3.2663654815398613,,0.1747379,,,,,,,29.788050809999998,,,,,,,,,
ITA,2039,,,,,,,,1.2246125963901742,,,,,,,,28.26233864133724,3.2507270792282124,,0.1747379,,,,,,,52.851765,,,,,,,,,
ITA,2040,,,,,,,,1.3518366510939315,,,,,,,,28.271683220215987,3.2428651025355957,,0.1747379,,,,,,,53.797255,,,,,,,,,
ITA,2041,,,,,,,,1.3598562229557665,,,,,,,,28.229435380544146,3.2235301595884627,,0.1747379,,,,,,,33.687435,,,,,,,,,
ITA,2042,,,,,,,,1.3725773579523532,,,,,,,,28.217617458465487,3.209901586644879,,0.1747379,,,,,,,0.23,,,,,,,,,
ITA,2043,,,,,,,,1.3672920051285775,,,,,,,,28.155877377239754,3.186159930125511,,0.1747379,,,,,,,13.700000000000001,,,,,,,,,
ITA,2044,,,,,,,,1.3697121980413822,,,,,,,,28.11511824086923,3.166073913085814,,0.1747379,,,,,,,20.730829,,,,,,,,,
ITA,2045,,,,,,,,1.3788360337671213,,,,,,,,28.006551066904677,3.133328861940151,,0.1747379,,,,,,,15.35,,,,,,,,,
ITA,2046,,,,,,,,1.3886529799053287,,,,,,,,27.911934018818656,3.103448397641104,,0.1747379,,,,,,,24.540325,,,,,,,,,
ITA,2047,,,,,,,,1.4033508919409252,,,,,,,,27.75917614907781,3.0631492009029833,,0.1747379,,,,,,,18.740969,,,,,,,,,
ITA,2048,,,,,,,,1.4233278124343194,,,,,,,,27.626571010987014,3.0269874515874333,,0.1747379,,,,,,,21.282254,,,,,,,,,
ITA,2049,,,,,,,,1.406747952622136,,,,,,,,27.43174440182702,2.9796746236515497,,0.1747379,,,,,,,20.429784014,,,,,,,,,
ITA,2050,,,,,,,,1.3953760949405463,,,,,,,,27.27221662465897,2.9401132062984114,,0.1747379,,,,,,,16.834623,,,,,,,,,
ITA,2051,,,,,,,,1.3774730774543527,,,,,,,,27.076407369723007,2.8946488163696356,,0.1747379,,,,,,,26.490038014,,,,,,,,,
ITA,2052,,,,,,,,1.3605534929993466,,,,,,,,26.917757927719382,2.8579175028674193,,0.1747379,,,,,,,9.10243,,,,,,,,,
ITA,2053,,,,,,,,1.3443961549872863,,,,,,,,26.732051107353794,2.8173429441920765,,0.1747379,,,,,,,15.0,,,,,,,,,
ITA,2054,,,,,,,,1.3540690310403263,,,,,,,,26.574095445307012,2.7838200705741247,,0.1747379,,,,,,,13.5,,,,,,,,,
ITA,2055,,,,,,,,1.3575531739140851,,,,,,,,26.385052980927338,2.74554099336281,,0.1747379,,,,,,,0.0,,,,,,,,,
ITA,2056,,,,,,,,1.3580861906212935,,,,,,,,26.229450229940618,2.7158907623905515,,0.1747379,,,,,,,0.0,,,,,,,,,
ITA,2057,,,,,,,,1.3575420462394672,,,,,,,,26.04962229197621,2.6827233059736746,,0.1747379,,,,,,,1.0,,,,,,,,,
ITA,2058,,,,,,,,1.3494013682600863,,,,,,,,25.917718103597835,2.660031163277591,,0.1747379,,,,,,,0.5,,,,,,,,,
ITA,2059,,,,,,,,1.3380605187633527,,,,,,,,25.739974541714272,2.6296678251640038,,0.1747379,,,,,,,0.0,,,,,,,,,
ITA,2060,,,,,,,,1.3297622655902872,,,,,,,,25.62735787565593,2.6128129757658622,,0.1747379,,,,,,,0.25,,,,,,,,,
ITA,2061,,,,,,,,1.3157759280440562,,,,,,,,25.498670872560698,2.593876874331624,,0.1747379,,,,,,,0.0,,,,,,,,,
ITA,2062,,,,,,,,1.2964473538920789,,,,,,,,25.413142151991536,2.584073724398429,,0.1747379,,,,,,,0.25,,,,,,,,,
ITA,2063,,,,,,,,1.279767327383989,,,,,,,,25.296777478547746,2.5685618003666653,,0.1747379,,,,,,,0.5,,,,,,,,,
ITA,2064,,,,,,,,1.257424159541066,,,,,,,,25.249483062355434,2.5664518648880876,,0.1747379,,,,,,,0.0,,,,,,,,,
ITA,2065,,,,,,,,1.229932412468887,,,,,,,,25.154046442532355,2.555305347343094,,0.1747379,,,,,,,0.0,,,,,,,,,
ITA,2066,,,,,,,,1.1998381558347397,,,,,,,,25.149502070326463,2.561232690658287,,0.1747379,,,,,,,0.0,,,,,,,,,
ITA,2067,,,,,,,,1.166251451084594,,,,,,,,25.16583330126877,2.570127919356488,,0.1747379,,,,,,,10.633214,,,,,,,,,
ITA,2068,,,,,,,,1.1324154325059652,,,,,,,,25.220028955291742,2.585581880492944,,0.1747379,,,,,,,0.0,,,,,,,,,
ITA,2069,,,,,,,,1.10263127853933,,,,,,,,25.21358014778404,2.5885526038883295,,0.1747379,,,,,,,0.0,,,,,,,,,
ITA,2070,,,,,,,,,,,,,,,,25.25376724743105,2.599139591923828,,0.1747379,,,,,,,0.0,,,,,,,,,
LTU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008431825117569397,0.09453318184855979,0.09340203038046917,1.0,0.0,3.088423809523809,4.690487142857144,2.0914,0.399
LTU,2024,29.97,38.2253,78.40978,6.256637670624654,56.54140237031211,2.772626703335379,57.54345247224301,2.6824771861175156,3.3900184077685136,2.932331962638357,-0.484761,0.2075,-1.2832583,1.408,38.7247607,15.355461501095888,,,0.0,2.2719469,2.85,2.8800000000000003,1.0,1.082380469,,,,,,,,,,,
LTU,2025,34.4,41.2162,83.46616,6.448659848299543,58.1043751395708,2.7642978485431957,59.1551119855863,2.800769582118323,3.5852567570313187,2.4767093808285567,-1.331396,-0.6242,-2.3065577,2.504,40.6343667,15.699311034620845,,,0.0,2.7156002,2.0,2.88,1.0,1.113519535,,2.7,,,,,,,,,
LTU,2026,38.67,43.9191,88.05269,5.4950772864116315,59.8851432387145,3.0647745455762543,60.4309402359422,2.1567506298809214,2.358031872888411,2.0119566334671157,-1.175891,-0.8485,-2.349837,2.201,40.7251988,15.968813052639089,,,-0.0059211,3.0047797,,,1.0,1.13468,,3.341,,,,,,,,,
LTU,2027,,,,,61.19498667607096,2.1872594211475027,61.56568381928536,1.877752652718545,,,,,,,,16.088947489454473,,,-0.0118423,,,,,,,2.985,,,,,,,,,
LTU,2028,,,,,62.38215394341687,1.939974713337289,62.57052768038876,1.632149273372696,,,,,,,,16.26339105645982,,,-0.0177634,,,,,,,2.153,,,,,,,,,
LTU,2029,,,,,63.58778988857375,1.9326616170554978,63.58778988857375,1.6257849276598568,,,,,,,,16.436701101557013,,,-0.0236845,,,,,,,2.1,,,,,,,,,
LTU,2030,,,,,,,,1.5922063364633399,,,,,,,,16.61441936703899,,,-0.0296056,,,,,,,2.55,,,,,,,,,
LTU,2031,,,,,,,,1.5586277452668227,,,,,,,,16.79959258506765,,,-0.0355268,,,,,,,1.355,,,,,,,,,
LTU,2032,,,,,,,,1.5250491540703057,,,,,,,,16.989453786513856,,,-0.0414479,,,,,,,1.329,,,,,,,,,
LTU,2033,,,,,,,,1.4914705628737888,,,,,,,,17.176103633411614,,,-0.047369,,,,,,,1.25,,,,,,,,,
LTU,2034,,,,,,,,1.4578919716772716,,,,,,,,17.3357233816489,,,-0.0532901,,,,,,,1.955,,,,,,,,,
LTU,2035,,,,,,,,1.4243133804807546,,,,,,,,17.49861046103825,,,-0.0592113,,,,,,,1.2,,,,,,,,,
LTU,2036,,,,,,,,1.433403299182205,,,,,,,,17.639976372881055,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2037,,,,,,,,1.4508502281136515,,,,,,,,17.741550250527226,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2038,,,,,,,,1.371204490585626,,,,,,,,17.838605643212574,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2039,,,,,,,,1.2780196974668643,,,,,,,,17.935041086040368,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2040,,,,,,,,1.1673696634640254,,,,,,,,18.0155472827474,,,-0.0592113,,,,,,,1.0,,,,,,,,,
LTU,2041,,,,,,,,1.095976803866872,,,,,,,,18.1106668955175,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2042,,,,,,,,1.034419002125608,,,,,,,,18.210677553369905,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2043,,,,,,,,1.0018537685740156,,,,,,,,18.298823385735414,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2044,,,,,,,,0.9764574896670841,,,,,,,,18.38103254490062,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2045,,,,,,,,0.951995091310688,,,,,,,,18.459198653036438,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2046,,,,,,,,0.9222048426875133,,,,,,,,18.540256077687594,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2047,,,,,,,,0.8818788239646165,,,,,,,,18.620091254379684,,,-0.0592113,,,,,,,0.75,,,,,,,,,
LTU,2048,,,,,,,,0.8317653761902257,,,,,,,,18.70027318909436,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2049,,,,,,,,0.7342253982686446,,,,,,,,18.784352306698025,,,-0.0592113,,,,,,,0.85,,,,,,,,,
LTU,2050,,,,,,,,0.6413624867541068,,,,,,,,18.87452020085822,,,-0.0592113,,,,,,,1.75,,,,,,,,,
LTU,2051,,,,,,,,0.5533866796235825,,,,,,,,18.972294411450942,,,-0.0592113,,,,,,,0.75,,,,,,,,,
LTU,2052,,,,,,,,0.46893483475409314,,,,,,,,19.075034709738976,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2053,,,,,,,,0.39678030624648786,,,,,,,,19.174523393942792,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2054,,,,,,,,0.3368983199573077,,,,,,,,19.277513231055107,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2055,,,,,,,,0.2909706870714166,,,,,,,,19.38030690230334,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2056,,,,,,,,0.26216463822147285,,,,,,,,19.479829398039552,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2057,,,,,,,,0.2593044079058544,,,,,,,,19.56886321103802,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2058,,,,,,,,0.2707940512114593,,,,,,,,19.639657706650482,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2059,,,,,,,,0.3011094515381556,,,,,,,,19.690107736197,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2060,,,,,,,,0.3424171806952667,,,,,,,,19.728976946852033,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2061,,,,,,,,0.38283485126518024,,,,,,,,19.760452143127726,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2062,,,,,,,,0.41982801109485335,,,,,,,,19.77175964884703,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2063,,,,,,,,0.4597152167340144,,,,,,,,19.773512143556697,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2064,,,,,,,,0.5048347804811528,,,,,,,,19.758960884136293,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2065,,,,,,,,0.5531388937817012,,,,,,,,19.729067193760468,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2066,,,,,,,,0.6017256686599137,,,,,,,,19.680973908541958,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2067,,,,,,,,0.6428320616854624,,,,,,,,19.618102785614653,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2068,,,,,,,,0.6690012325505807,,,,,,,,19.548552103582146,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2069,,,,,,,,0.674188607489703,,,,,,,,19.474438203233174,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LTU,2070,,,,,,,,,,,,,,,,19.40385263205574,,,-0.0592113,,,,,,,0.0,,,,,,,,,
LUX,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0703820428085052,0.07463663870869983,0.07463663870869983,0.0,0.9302820566820638,3.088423809523809,4.000501428571429,2.0914,0.462
LUX,2024,22.65,26.3097,86.10404,6.311888889657147,68.4392892738293,1.0316269123636035,70.97457405101932,1.1249221733103498,5.226345618943751,2.932331962638357,1.3383809,2.9887,1.0314267,3.274,46.6009504,17.4318678503587,1.5998669673055244,0.06178917700112585,0.0,1.3040389,,2.763916666666667,1.0,1.082380469,,,,,,,,,,,
LUX,2025,23.02,25.6509,89.75978,4.245724126301176,69.6150173862293,1.7179139714555536,71.80862996416546,1.17514747259575,2.485112388942601,2.4767093808285567,-0.1032711,1.308,-0.4127408,0.0,47.6441368,17.343260141545112,1.5920149253731342,-0.017926439232409663,0.0,1.2261993,2.016,2.895,1.0,1.113519535,,1.563977887,,,,,,,,,
LUX,2026,24.64,26.1931,94.08422,4.817792556978184,70.9784367061858,1.9585132219276158,72.76637180656172,1.3337419790270255,2.8043640072994647,2.0119566334671157,-0.1988422,0.9363,-0.5212501,1.129,47.8375838,17.27006914491562,1.5858111111111113,-0.09788989898989797,-0.021920099999999998,1.317464,,,1.0,1.13468,,1.797463912,,,,,,,,,
LUX,2027,,,,,72.65735897165797,2.3653976381898145,73.86735039362615,1.5130321324680285,,,,,,,,17.27245747971243,1.5888740384615387,-0.19654423076923067,-0.0345734,,,,,,,2.079322545,,,,,,,,,
LUX,2028,,,,,74.46337411368931,2.485660320705896,75.0782877642174,1.639340471992523,,,,,,,,17.3816414462165,1.6083674976915976,-0.300134810710988,-0.030796300000000002,,,,,,,1.0193156749999999,,,,,,,,,
LUX,2029,,,,,76.35527930516962,2.54071913071221,76.35527930516962,1.7008799467598479,,,,,,,,17.552601782017025,1.6347953736654803,-0.4266992882562288,-0.020084400000000002,,,,,,,1.323357814,,,,,,,,,
LUX,2030,,,,,,,,1.6977079005551945,,,,,,,,17.76982964368066,1.6671399141630905,-0.5878111587982815,-0.003455600000000003,,,,,,,1.0,,,,,,,,,
LUX,2031,,,,,,,,1.6945358543505409,,,,,,,,17.988565756109935,1.6984233637116817,-0.7485584092792053,0.012111200000000003,,,,,,,3.115,,,,,,,,,
LUX,2032,,,,,,,,1.6913638081458875,,,,,,,,18.218233360847393,1.7305756605284228,-0.9060688550840652,0.028548099999999993,,,,,,,1.525,,,,,,,,,
